ID,predicted_selling_amount
-4861942246925742774,298.9707309647665
-4861639000357801501,-1.0
-4859885531409395721,380.8372568609449
-4853685310189525565,254.88410800186674
-4844203320858353702,-1.0
-4832902232752715985,-1.0
-4827344943454892333,214.19750213104837
-4824818236518506196,-1.0
-4821781435053337002,-1.0
-4820208091059365109,-1.0
-4819124406771845615,-1.0
-4814966968675841791,451.769893089266
-4810120491236649202,-1.0
-4795327493896055946,371.27242119174787
-4790844845358615987,-1.0
-4781600216062436314,-1.0
-4781447551705566722,-1.0
-4775751895886833913,293.80220800303925
-4769674741444131014,418.6713809220822
-4765024819330744225,-1.0
-4761818558558609425,-1.0
-4760624413218876291,359.9211587318257
-4740078008440478768,-1.0
-4740048449149385227,-1.0
-4727904569578362338,-1.0
-4726509138990204471,166.67555435210087
-4719761474594910026,271.12690665675416
-4717216028923053049,196.722684507247
-4705673374642092161,356.5235244769459
-4704822978715593978,586.581725605488
-4704152932700557041,-1.0
-4703430535508782638,-1.0
-4703332381882201769,-1.0
-4700916685155015366,156.55630420607812
-4692192468538271709,-1.0
-4692115055935957166,-1.0
-4691393856062561694,407.52401941021037
-4685340398826424351,85.84914480834576
-4683473192875755243,385.3394320282482
-4680395005447504980,-1.0
-4678680131543533031,576.8772581965507
-4668129154283073993,-1.0
-4667235292572310010,-1.0
-4666838191779767556,330.90355724658923
-4665598859040331019,160.8465729669915
-4664662898405465772,-1.0
-4648706726091176222,-1.0
-4647220428975822804,594.1970911446884
-4644955645160529915,-1.0
-4640009827423020268,211.04725537362563
-4637584366774720869,336.018768647025
-4631189778540082712,-1.0
-4631037905022206379,486.80323496788367
-4623750707796447609,292.70242345894155
-4622982794356144714,326.1770832352695
-4614683931472586908,150.62211396147686
-4608947738963995345,394.12432604570085
-4605626895242155077,-1.0
-4601836154647449629,-1.0
-4598197754411794954,121.40327085453461
-4597738867240379935,-1.0
-4593827389810386838,99.58450179895644
-4590918143082985906,504.3812758661004
-4583786787063792064,-1.0
-4575710193432711013,-1.0
-4574593911723414180,367.5925481720991
-4574454641068889154,108.24729090061655
-4571993361839510759,-1.0
-4569139265041418247,-1.0
-4567234112434152863,-1.0
-4566732970170361942,364.9821484194183
-4556349502793137669,307.1812536732922
-4553842204905663451,740.4288863492142
-4550971948719496382,355.13986297033387
-4548556780531384264,497.7649807713659
-4541993867433555928,306.28762273439736
-4537725008450531623,-1.0
-4536837668053700992,-1.0
-4534579931231111425,368.7961596184863
-4510313246784551159,304.1479921636836
-4507688645433678336,-1.0
-4498528205849241261,173.5866712722357
-4493077579243085562,-1.0
-4491687538827939823,-1.0
-4491029663180485374,338.33113173177117
-4487520829866261010,-1.0
-4476850305511684420,-1.0
-4470669139134940480,-1.0
-4469481093130179635,-1.0
-4463341666523424999,-1.0
-4461468356930251208,473.88529464331634
-4452463265534805204,415.3376166997282
-4449794605540294566,-1.0
-4444777630817876472,154.7539403380044
-4443777306016467680,-1.0
-4443644132142929355,-1.0
-4443349324801516379,-1.0
-4440616706359661774,-1.0
-4439141216038200685,-1.0
-4430720838534455889,-1.0
-4429810233933882475,276.1369152624901
-4425164775689798470,342.4325599279259
-4424465554850439157,-1.0
-4410575313436844765,401.9861262203582
-4402690978167734606,175.92791153325763
-4398939872370476550,-1.0
-4396227661494218927,199.80290273677204
-4391642012672426141,-1.0
-4390045245424123092,452.62230344069815
-4385115389591792035,-1.0
-4384138978386691501,-1.0
-4375779746766432505,-1.0
-4372902030457014754,-1.0
-4364091072703800133,-1.0
-4360766549307731113,278.8352086630342
-4354274230884468017,19.085396219234212
-4341414121477307319,513.436514914077
-4333979800457452006,-1.0
-4331790225090460118,423.2256014769929
-4329414326276296884,-1.0
-4326589495828978047,113.61901903994911
-4325916536766789485,-1.0
-4321289744122243327,669.5142667658573
-4321218418401907680,-1.0
-4317680895763140352,472.2978714427536
-4308888475140580915,193.90038800351394
-4303392524799642829,-1.0
-4302079753813765620,-1.0
-4292806852860886359,-1.0
-4290884535452372687,-1.0
-4287180773241387532,-1.0
-4286593619703607119,-1.0
-4283170643693713808,-1.0
-4282712828620215406,268.5033619684052
-4276675266082172744,-1.0
-4275191910007097543,362.0968437255185
-4268047890724834034,196.767542983705
-4256088355168524486,-1.0
-4246826503564841209,-1.0
-4244747495858834715,154.0401785982427
-4235245699402176710,-1.0
-4233276977660976237,-1.0
-4232426202140749751,-1.0
-4215544476164613875,-1.0
-4211557915655797046,-1.0
-4194616799829814399,-1.0
-4188008025014890257,401.8629582042337
-4169751530427393938,719.0669438291449
-4164178572380984019,-1.0
-4162035247546256918,1146.6977926133425
-4161287274307697360,354.23543337662863
-4155045025153319906,-1.0
-4153135716991663142,-1.0
-4144962928653243483,-1.0
-4142587082167253077,262.483415392123
-4139406942749050360,171.9602937928059
-4138788743212944644,246.15275230065177
-4137535255667572419,167.62612653701714
-4129561248931322038,-1.0
-4123986026883622756,294.404038138792
-4114893411321154903,228.81740954568883
-4112671670016467315,-1.0
-4112580654174260943,109.52370794954632
-4106260611088337117,-1.0
-4096056816148241252,-1.0
-4091956479507687745,14.96123398773824
-4088381133821364784,-1.0
-4082521751735727059,202.31765828977913
-4080440032944073976,411.23916679812044
-4074843885664176628,-1.0
-4071380852695089200,-1.0
-4070843487742311769,-1.0
-4070385072401358705,420.9244019827091
-4063402536526225661,-1.0
-4054762897573081523,131.32122434650492
-4040500999315627065,648.2679648168172
-4039208173775076090,291.4374888782536
-4036841989304353986,-1.0
-4036481433526794953,-1.0
-4036201868879892763,311.01369934527213
-4032155164612679895,-1.0
-4031898542795537449,-1.0
-4029296575458659452,-1.0
-4022798990682796728,-1.0
-4022685097554179710,-1.0
-4022040868264509384,187.73112735005847
-4017814796758348340,185.49443837299034
-4014337182557175644,245.6369729517676
-4006118946501835383,-1.0
-4000861497988340062,149.89249130854094
-3999475541800687533,56.66549182603862
-3995919303394996502,-1.0
-3992998830673605144,212.25252971349616
-3991130943004454031,256.62936862245226
-3973385250958076071,385.3394320282482
-3972214440602825788,99.54931167432139
-3968385731314933544,343.72578294800655
-3967773345647285579,-1.0
-3952929341510689534,-1.0
-3950860105334557526,-1.0
-3946239312155153276,-1.0
-3941679103083083694,-1.0
-3924769712611535545,-1.0
-3922509029033170782,437.2353782957333
-3919606474298494492,240.9032321958612
-3911891208205212727,-1.0
-3905876261669800989,-1.0
-3889527156268170220,-1.0
-3887280248273538907,310.61410726408633
-3885406718500883689,-1.0
-3878599649255096514,337.33263936136234
-3859253106096139052,-63.79088156530932
-3838148380030378215,482.4583107848399
-3834277957640798257,415.9442589169722
-3821417154230301767,-1.0
-3821334088476076406,375.75392038774214
-3817796171126685343,-1.0
-3807878804055723949,320.40515779697955
-3802588132380649333,-1.0
-3791868040384281822,-1.0
-3791489458780806914,337.15436649957394
-3782865908606601406,-1.0
-3780987428240258916,-1.0
-3775881689471087427,227.4552226461715
-3774382947839884753,-1.0
-3769017508703787257,-1.0
-3764755845756909869,314.7224891685722
-3762367212404725246,-1.0
-3757773511422378295,29.405468049990475
-3757156586540425098,-1.0
-3754362876178537930,320.3899079391589
-3753653628899314895,247.63098240729673
-3750743116002105909,182.06158478219604
-3749151818549855212,476.37099756004625
-3741760362507610614,-1.0
-3740413606401673334,249.22191136233758
-3738882183654972445,279.5767547821532
-3736878419721019068,-1.0
-3736067614845479502,-1.0
-3736043895102713469,356.24088843229504
-3732070735287797812,-1.0
-3732004174609459241,-1.0
-3729791003655384360,215.16193981037466
-3725803148051313309,-1.0
-3724063180227337020,-1.0
-3721011667611555289,382.0538518565571
-3719330025653233465,-1.0
-3718723059384320162,-1.0
-3718043058914433720,441.837367955638
-3717541074496028792,-1.0
-3714219931912163210,217.8722372632657
-3713601007978388344,-1.0
-3710290184835885937,441.01951202874886
-3710277251997417518,444.89918108899053
-3707836470549966805,-1.0
-3685132283812066501,128.96281293442505
-3680970948882707084,365.917912775183
-3680852031133285719,-1.0
-3673461445638443973,102.17094783911753
-3663679427567577224,151.14740031638732
-3658056309328468685,-1.0
-3655397724866671067,7.579034849380662
-3649968254865624669,107.05649247851872
-3648648686786807715,-1.0
-3644984955679285557,-1.0
-3642515028423159078,-1.0
-3633275128678955755,411.9959627750602
-3629779251311760767,-1.0
-3628182698373344185,-1.0
-3625369771174227130,-1.0
-3623886078453813729,-1.0
-3620970836765176955,278.81639801838855
-3611921973079747797,110.93616153876039
-3602528141222059912,-1.0
-3601233203915239339,201.26013404281147
-3600391716600359671,-1.0
-3591569668110886272,-1.0
-3589454317003756106,229.06442897454335
-3564309139297069533,257.47719254291883
-3560136758548889967,172.69445670317432
-3555740661175602076,-1.0
-3546188654344671827,-1.0
-3542751880637446733,-1.0
-3542187687608753641,-1.0
-3536998100060338392,217.82501387500415
-3534613234862104274,-1.0
-3527691396657601795,-1.0
-3522582676179656040,230.3073703813212
-3519735378368121589,-1.0
-3512169937151708038,-1.0
-3510870269170521216,-1.0
-3504939269517811166,-1.0
-3501865632088850910,231.13072654722535
-3499590806017196657,182.06158478219604
-3497733912617006250,325.2261690169331
-3497733839367661867,661.3157773209583
-3482046299827809706,-1.0
-3476174146969772406,-1.0
-3459940142627687227,116.38246359398815
-3457857848529498060,252.17205193160711
-3442477734844862834,-1.0
-3421610803570113439,108.11645873946046
-3416516674550236077,210.66750589027342
-3415714725518571276,-1.0
-3413024328694711887,-1.0
-3400234200366267399,-1.0
-3397838988186042007,74.21195127733611
-3396099902571984491,101.0085569801931
-3385765197686465323,-1.0
-3381995144502843062,-1.0
-3379725492912803180,-1.0
-3372312134452516761,663.2126733377862
-3364794928851175079,-1.0
-3359947897241350580,376.17362969399517
-3355329067574929127,464.5377346864842
-3354129268513580146,303.4006001146673
-3350488697920221170,198.48084349920416
-3347035739809142413,380.7750800585113
-3345370475266970204,-1.0
-3342965065847068081,321.4161846889251
-3342143781793016306,-1.0
-3337291620745959129,112.48154187512691
-3332920429514881976,164.9577516492624
-3331122446917732634,212.6968189253433
-3326377262030997836,-1.0
-3316521462979676652,583.1912884771777
-3315572235828341588,317.40498148985364
-3315120549861390078,-1.0
-3309385388167976538,373.72203226995384
-3308027069141690318,-1.0
-3307663105223565529,104.59137159348742
-3296757499555459418,176.2420811918336
-3296448255734836917,-1.0
-3294451456381751701,381.0817783092515
-3293202703890681830,-1.0
-3291020921465473705,-1.0
-3290417355103265245,-1.0
-3284123636014773183,-1.0
-3276508541752184802,190.83803489395436
-3266093322429289392,-1.0
-3265622940013559411,-1.0
-3264664225188263940,158.93415462706227
-3264483062472807880,243.6894742766152
-3256668485671780190,-1.0
-3244307134032535832,353.56689099180585
-3242868767512798278,260.01230295152754
-3241777944264362394,-1.0
-3240793261567798526,-1.0
-3236153460195389720,-1.0
-3221928361845341819,255.93885861753657
-3220456025361914382,-1.0
-3218854091166666052,-1.0
-3217348215992242020,138.5838277358218
-3212487464517023847,153.56677984554844
-3212043740397028342,-1.0
-3198500759864900469,-1.0
-3196036259626113442,153.32825147456376
-3191350185730560526,387.92463499133487
-3188747858029407700,-1.0
-3184860056828491718,175.62915919296879
-3178218214153951208,-1.0
-3177408750630771512,-1.0
-3168268573955713457,-1.0
-3162244458840650413,304.3477882042765
-3160081657161438304,-1.0
-3152104749809896388,-1.0
-3151801225433601105,-1.0
-3139342139123656519,-1.0
-3139089148233752724,-1.0
-3132348832581107377,530.7683811258413
-3131338113626734192,-1.0
-3126082434916992147,-1.0
-3123957588129828829,-1.0
-3118461937260716139,-1.0
-3114797154252278351,187.07104828116022
-3107683650417747181,-1.0
-3105691235517802464,299.9951940648174
-3104280534666053013,123.25349381096206
-3100148364343786728,-1.0
-3099961143386341022,-1.0
-3097205490068664945,-1.0
-3096301387480877651,193.30795141888197
-3089072846808081263,-1.0
-3087451585986533470,312.2506955114909
-3085187205000920797,330.08908058976306
-3076279999126992243,340.44437175643384
-3063476092837746090,-1.0
-3057287202330138743,231.40385558584993
-3053096267421042967,516.715997216754
-3052937666002626787,-1.0
-3050302897319174774,998.3851345035243
-3049357306074882954,321.16735161035535
-3042749894865849708,295.9578706257647
-3042176096782490649,236.6646963463821
-3039759927297239243,-1.0
-3038863428111789016,236.18473548639182
-3035174419306139579,443.27064253186757
-3031213230298094830,-1.0
-3021828009113210286,109.52152911992388
-3017660304943675011,298.3284885733211
-3007969120465246578,91.15468269953939
-3004832809789326851,-1.0
-2997976989868186221,359.58951551614734
-2996800996776555107,-1.0
-2988223348873575307,-1.0
-2987154357838801593,-1.0
-2985970788446746512,115.58376726417211
-2984390672513316907,-1.0
-2980300087687597240,250.23221740148628
-2979416419699807761,-1.0
-2973948617621832894,262.88802353723054
-2966543796347989900,72.15079159208543
-2951159595410345383,473.2897192474794
-2942081950186559654,-1.0
-2932692116428999169,-1.0
-2932387095290010525,-1.0
-2928859811776960520,-1.0
-2926925788954420475,401.256740368818
-2925334241343308733,329.79434994009137
-2923508776771637509,469.1312612103728
-2923119821179831004,122.69649387461519
-2922607576483475819,-1.0
-2893912607765844503,-1.0
-2875361162373859765,-1.0
-2864344871974662173,-1.0
-2847181840136608660,305.80429811440376
-2838187139685163025,-1.0
-2818780268097700140,-1.0
-2817755326567430786,-1.0
-2817554010678046190,349.09297169721697
-2814058406493503255,396.84760704781695
-2811785365573309127,-1.0
-2811559806752479495,-1.0
-2808339558209747731,148.27256261009646
-2795991114765933236,-1.0
-2786221174808179224,-1.0
-2780737443874206422,-1.0
-2777457450151957040,-1.0
-2774010860602639345,676.6714150505895
-2772378929493839801,-1.0
-2761272155769488762,41.83812422577367
-2759706680066647027,-1.0
-2758739051939371946,117.52360179429294
-2758602153549684662,-1.0
-2753102906035268461,-1.0
-2752685846680970543,393.2190696597206
-2750658209006268700,-1.0
-2746265165434654737,221.8783693660686
-2742761171461826417,236.17115278418746
-2740584824685669230,179.67493478262784
-2736574670205999318,-1.0
-2730383287651180654,290.05337110395374
-2729718379226678737,230.66763250211628
-2728720696456311177,15.224711959765784
-2724074974171992785,301.6880091660837
-2722618476771513023,-1.0
-2716326729275173397,-1.0
-2715449789745438248,276.5115623787377
-2715259321892792327,-1.0
-2714472504729694188,211.14796204577814
-2714204483419489392,15.092066148894418
-2711184491218684152,-1.0
-2706508586496305703,-1.0
-2701754901430901702,-1.0
-2696488227851537644,259.6102688563677
-2675998465042226251,-1.0
-2670086629801830647,156.0757992254552
-2663235757374827621,-1.0
-2662217763240305229,135.78641668978528
-2657303827417921047,-1.0
-2655550125434585133,216.76764131849555
-2648785693086019295,381.74137336851675
-2634686938125762883,-1.0
-2629182541884345396,112.35070971397076
-2623279077053214386,209.7217040592931
-2615789931671801602,202.9512862505944
-2613961777370783952,-1.0
-2613792581069847286,-1.0
-2611934236183741813,296.27428042521706
-2604230598366219609,304.1479921636836
-2601106634343451790,282.8881989741916
-2600705558726651695,353.56689099180585
-2598811161263120693,360.53402569834384
-2594638956328289100,662.5289805903484
-2590532923632921520,-1.0
-2586063316995327297,-1.0
-2584127515677573223,-1.0
-2580913426071097947,-1.0
-2577429789015651906,-1.0
-2576244216253060055,-1.0
-2572446602083791721,-1.0
-2571123004045402088,-1.0
-2570997459793532151,-1.0
-2570509293943730377,178.6624207025773
-2566498492084825755,111.7040982039305
-2554816323469135804,-1.0
-2553347314503461437,456.2176744970327
-2546628491577058851,-1.0
-2540619721004037399,-1.0
-2538344005591676376,201.4265536084845
-2531310569349010768,242.5830637479024
-2523980267967260608,199.90129049718527
-2523944540869839566,-1.0
-2518403182187734864,-1.0
-2517624318382067185,-1.0
-2501143347636984319,212.09345896485164
-2497144926836309859,326.90072017022305
-2485671707338882939,191.11414592275995
-2482375510273832173,182.42740310858014
-2480692008394192903,341.43335712081637
-2480656961061766640,-1.0
-2479818712827165816,-1.0
-2476651745002506830,422.29798150957356
-2476625957159726321,326.60115953881075
-2475485518756920541,-1.0
-2475348746789509276,489.4427998727871
-2474249782743868078,187.45875924677327
-2470807854596401811,308.3375574877915
-2468966611676857631,-1.0
-2467835780311374688,111.18831885504633
-2464066637178479768,386.77995674448414
-2463287915696782940,149.40108850587555
-2462808202596307159,114.1244377146742
-2452210942137571908,258.23857495082416
-2451313038857922765,-1.0
-2433151351783542829,-1.0
-2433138337160350436,475.1596973227672
-2416484706498462064,356.382049876211
-2409392911549103232,-1.0
-2409319873879402663,-1.0
-2407391799370437752,436.2277440992053
-2399911541157480341,223.20022825351938
-2397677469954320025,-1.0
-2395174653929071075,-1.0
-2380429740050979686,560.8702673686013
-2377315226596170883,198.4452560946872
-2369887508409671299,206.37944517026202
-2366760356880701703,-1.0
-2364318708332799684,-1.0
-2350740868327913147,-1.0
-2348482222191062002,-1.0
-2330251151004938986,-1.0
-2302384840299026608,-1.0
-2301777611319375614,348.0934223319149
-2298489583824959486,244.2531552299238
-2283838324329532943,-1.0
-2283012326003736183,-1.0
-2278782174238605994,204.43961064014124
-2274567565248661322,-1.0
-2269896853882529134,100.84253469440196
-2262862356022241365,266.2072161179266
-2257485580453788234,367.0019544484617
-2257129042851015662,-1.0
-2256612416383756015,-1.0
-2255892163186810615,-1.0
-2250609408699943018,-1.0
-2242885977674042672,-1.0
-2242663288197082024,468.6637397789749
-2242040328945218503,-1.0
-2235948801311729552,-1.0
-2233754913951914839,-1.0
-2230672419696205053,436.28838290267356
-2228404411858797120,435.91526561116495
-2227314658671416062,332.5988986054557
-2226275011915567016,-1.0
-2223695069404162904,-1.0
-2221986953322517085,549.9082018501693
-2220640459634256268,-1.0
-2197376315901816747,365.96645162895027
-2189495269199332594,-1.0
-2188430251503675661,-1.0
-2186640107259360085,263.3685285178534
-2182028649956443788,281.9859253276144
-2181182097905153079,209.66008087253616
-2171075887880112431,-1.0
-2167887094346126947,-1.0
-2167393135617938692,160.60207979573713
-2163518978455138540,-1.0
-2162206770049434948,359.404142420537
-2155167035574540325,-1.0
-2145036808723845453,304.457972671176
-2140937256850494069,-1.0
-2140378654758842670,-1.0
-2139794101219124700,-1.0
-2130031205242088222,-1.0
-2127574666598749023,-1.0
-2121991467036350950,-1.0
-2115744146474082958,221.635719055809
-2099575998247125256,172.24108697646213
-2099017978262880164,-1.0
-2080888406256186786,416.5428910395989
-2078278768229009610,260.5013735376624
-2076947100733236303,121.53410301569076
-2051383197783766176,-1.0
-2047255243328056671,277.55592310896907
-2042798562466289730,-1.0
-2040522959994079093,208.51501347015224
-2038517114526769475,-1.0
-2031092052879149751,-1.0
-2025564867204141315,-1.0
-2024659156140535553,-1.0
-2020442356996005172,-1.0
-2020326442562256768,-1.0
-2016871512964846299,-1.0
-2016181605766861854,-1.0
-2014773418125075108,171.0786961175377
-2011593414468646324,375.7557632487368
-2007490260120581826,-1.0
-2004762199270691711,-1.0
-2002459764310773698,-1.0
-2001377898714426515,192.40736894284046
-1997356450613795110,-1.0
-1994414340293502113,-1.0
-1993696194222686975,-1.0
-1986786810165425728,363.37970607143995
-1986063577511758903,48.90615370555534
-1983232692529877627,-1.0
-1979637015920156593,-1.0
-1973740917081725055,-1.0
-1965155815187014043,438.52768238096826
-1961354862144532539,148.02452723308542
-1958343550142870968,-1.0
-1951632433827117983,186.71355962620268
-1947055747115908406,-1.0
-1934595193547596711,246.39724547190607
-1934296083817166193,-1.0
-1932595844555143448,156.61714684365685
-1930520539580019700,407.035850284556
-1926492199398183492,-1.0
-1925564730854694660,472.4913284998046
-1920814926942269334,326.42052822585583
-1916193977403782770,238.52424634132458
-1911818511358281355,-1.0
-1907298322754304886,-1.0
-1896008255752129324,200.4973352650728
-1888705248396149031,-1.0
-1879839732292066123,-1.0
-1879554443079363019,148.32778176071352
-1879114428308531576,-1.0
-1877843881502845246,183.80162327172397
-1877796039284053370,318.15534275936636
-1877375412390118020,235.1939130723982
-1874139754626560354,998.3851345035243
-1872636981093643471,53.311109120707414
-1853665387953750338,-1.0
-1853187753454347317,-1.0
-1839120857790034985,196.21040997861374
-1833614345315906387,249.58560589144597
-1818091623197362046,138.30311879579185
-1809210167419462977,-1.0
-1807118222941191948,-1.0
-1803867036423314283,337.3495229013869
-1797071951208712358,137.65650728575153
-1796887050309324768,-1.0
-1794225849869692677,419.75530089554354
-1792781459746826035,232.21648938168138
-1786896035033572185,-1.0
-1777043700096743863,140.8016161557429
-1772577961306655973,463.26689914355234
-1759799013599860954,147.62727626154592
-1758145257896522616,-1.0
-1754546065649671361,381.17138988294494
-1738764197756841652,491.9736813767696
-1735849779999961637,-1.0
-1734282714188885157,-1.0
-1730534441762768925,-1.0
-1723628765271298199,-1.0
-1722876417334821569,-1.0
-1719332717679367923,-1.0
-1718731526239412465,-1.0
-1718512417419801849,-1.0
-1709349206330425721,-1.0
-1708669852889712929,357.89337552149493
-1706332458808332530,-1.0
-1704523868864405326,307.3627431292747
-1701324179398301656,-1.0
-1697919259298812403,-1.0
-1694166801117268888,126.23134340907833
-1692783896226062075,469.62101519311307
-1686850770156570016,288.18250045326965
-1678663252659765020,-1.0
-1672778578194275064,195.49046547054175
-1669367964532428033,-1.0
-1662122612074791459,243.95940770832195
-1661913855238616817,57.312103336078934
-1660462941986062706,-1.0
-1652377643123470356,-1.0
-1647037446770442501,608.3248129787106
-1642950299584460768,88.72293828942784
-1640077491195851130,-1.0
-1639892664411563067,148.56095427622623
-1631840397813197625,-1.0
-1623234363026952984,424.40474948195003
-1611401368817001335,197.57467654052138
-1601781016666818141,92.19574840333402
-1599618651960013299,-1.0
-1587483720908265658,-1.0
-1583881193347458471,392.8180612087016
-1578664459714856323,505.6904254212666
-1573340696719539110,-1.0
-1569545750735118118,353.56689099180585
-1564750699698563956,244.8595292805712
-1562840010970288629,490.9157291156604
-1550195948569810345,-1.0
-1548986420149050872,-1.0
-1536061374522577824,-1.0
-1531524167163368138,291.4803723591996
-1526503616995179917,213.2297694252854
-1522758952015571917,454.6818011666926
-1520821778763291834,-1.0
-1504551127690897541,486.9245601230134
-1503540042151040789,395.55438402773643
-1498405725918783701,254.66888639807482
-1497957133842453114,438.52768238096826
-1489322937675955449,-1.0
-1484379741161463721,-1.0
-1482819871659939421,-1.0
-1480563597375051271,220.50397806408714
-1474954111276557985,330.90355724658923
-1474366105777591693,338.98238288059133
-1466270694033653957,-1.0
-1455984445964218958,-1.0
-1455290490255593243,-1.0
-1450138759113694827,-1.0
-1439214821598509783,-1.0
-1436200201131522968,-1.0
-1431207946475636853,-1.0
-1429450813088055571,-1.0
-1426568183012763248,204.81615564973023
-1421585942107436215,-1.0
-1414726675964616185,401.803279382348
-1408311649179079449,248.32593931379657
-1406997743040478440,353.36709495121306
-1401433262184931660,146.75195190726154
-1393415137673659112,-1.0
-1390217304589918921,-1.0
-1386937860247400623,301.59839759239037
-1375774136830944724,-1.0
-1374612630367070975,-1.0
-1374209973289127365,-1.0
-1367431414312147361,-1.0
-1366589971693866249,229.8618800733635
-1363153884100305547,-1.0
-1356838576193492195,-1.0
-1356622685321588905,-1.0
-1354233198138838849,144.67014452775422
-1350901028315250534,317.3566464295503
-1344554243447551902,-1.0
-1340535953026246845,-1.0
-1327346838600832182,431.712632494206
-1326330635649570495,-1.0
-1324512434295356157,283.0975020208107
-1319674228863431147,483.3651957931446
-1313960328056031359,48.25954219551508
-1307650769082039574,-1.0
-1288839736959454306,-1.0
-1287589973644458819,-1.0
-1285489907854904348,672.1886614862284
-1277826906175098212,223.7778758841229
-1277443913826127443,-1.0
-1277393674084817565,310.8248923430971
-1274763842923202793,330.7245231345207
-1271886179598307261,327.9065115057564
-1268433088469514809,-1.0
-1265916904105263286,-1.0
-1253492702587364890,294.90695563826864
-1244185090287578861,513.0729406840284
-1241398063267435581,-1.0
-1238695268770574458,292.6303101380885
-1236276159001518537,174.68194111271808
-1227025674928475032,-1.0
-1224226648851550511,-1.0
-1222266838067301453,-1.0
-1215508868126890515,-1.0
-1209394599486856986,298.0839954020669
-1205236473781276202,-1.0
-1203626949173274311,334.0850335758154
-1188029942866632296,85.84914480834576
-1186640760879251917,-1.0
-1177959027878418943,269.35413863763335
-1177862073612555914,-1.0
-1168221288994917375,-1.0
-1166898110457186659,225.29728549084737
-1163977239490941522,-1.0
-1156122285024507424,-1.0
-1155833633290172285,-1.0
-1152021056646235144,-1.0
-1150411049863679716,355.2630309864584
-1142669752817323224,302.33898979471894
-1137016309190202293,354.87786185025504
-1128933268566793100,-1.0
-1124411390008290434,-1.0
-1122242663167699165,-1.0
-1119526587431401516,389.65396753793675
-1117318713833000260,-1.0
-1116044522516025925,-1.0
-1114526236638515561,-1.0
-1108743847226341473,-1.0
-1098442180249474170,347.02414786693475
-1098256585400345031,-1.0
-1094214784015608351,530.1132225913572
-1076755076048445219,-1.0
-1074484994951647821,411.23916679812044
-1070735888585795552,-1.0
-1052299580446947555,-1.0
-1049388728001646525,-1.0
-1048951299837059704,196.56774694311216
-1043694985841076387,73.35606593195595
-1033311455354235845,-1.0
-1027609360999997051,-1.0
-1026794465823563787,400.56973518415316
-1022193075487744282,-1.0
-1016831010457724335,-1.0
-1016266946633986717,374.34601071342286
-1013322614975638690,-1.0
-1009913727062992299,-1.0
-1002455636415553141,-1.0
-1001735751105699317,-1.0
-991957987168227974,-1.0
-981561633476459548,6.678452373339155
-977565834173675636,-1.0
-977548149419265996,-1.0
-972529340231399839,171.19488338523607
-969786725196170598,415.7401548549233
-961621587478224603,-1.0
-961423784679506035,-1.0
-958418814587252580,-1.0
-951624412226797490,-1.0
-940392032468141009,-1.0
-934712659185920193,-1.0
-931378207335761335,198.34851072458846
-921127666071876271,-1.0
-906927427585480792,-1.0
-896160823816959221,-1.0
-861217517460514536,107.78915477542753
-857253211095813096,-1.0
-846558197519259789,149.85417729630674
-843642189416913243,-1.0
-841116710963242803,-1.0
-835795187080219176,423.52478548888564
-827060526424347135,-1.0
-826046606418895480,-1.0
-817142537391470800,-1.0
-809803997362714171,-1.0
-808513674544528129,-1.0
-807663477583691326,149.9850094574629
-807634463017769947,192.9531999139048
-802561668896743679,-1.0
-798867894557226588,459.16504656556924
-798406779910438878,320.6369273680134
-791589686321429084,-1.0
-783067263399561819,-1.0
-780830193039075734,-1.0
-779912733986439084,243.35952429102903
-777498404203362423,-1.0
-774189238475256547,-1.0
-768447674339284999,-1.0
-761058956377656032,-1.0
-754209507673903492,-1.0
-753253991089304261,96.9628656341603
-744054994997625426,-1.0
-737455091672718859,-1.0
-736779584300520772,-1.0
-725626978571701778,159.66353441381042
-717723119918191642,419.0903828008928
-711790060171731502,175.07202618787753
-709036011862378556,15.205727158992545
-706742239308154693,183.46499226917612
-698110462332309412,568.0787585746617
-697495610114810739,-1.0
-695569010815969579,-1.0
-683848382984120622,-1.0
-657072137581477680,509.8967873901877
-655808325973143769,-1.0
-648956268232839640,-1.0
-647525259354583256,209.25199773348058
-647256917243244062,-1.0
-638276184583331334,-1.0
-631381622278693688,-1.0
-627874345205863311,77.32368367240767
-626718921785599058,605.5096540943053
-602204634176515480,-1.0
-592445953920513863,-1.0
-581066814643731755,273.8674356586903
-574042153558945582,251.4564765421301
-565264086907111813,337.2018072002061
-564146645602406408,280.6305382747846
-554040020321367782,262.96465156169893
-552023542804204186,-1.0
-541398946389079158,183.38849731345212
-537259864733503046,-1.0
-531863618325424111,252.54223937658614
-523297070356637319,-1.0
-522291003330931733,374.71293892757376
-514903801205893614,-1.0
-509243959001820603,-1.0
-507411105657349475,-1.0
-496288720056608172,197.8342319891639
-496174598676062076,188.6061707680619
-493745178462958147,189.87512703936713
-488094767359008304,399.92312367411284
-477639684503882671,-1.0
-468440814231621244,-1.0
-467292736604946605,-1.0
-467161864468733375,279.04032773901247
-463035104449914907,-1.0
-460932441717665883,214.19251593407606
-459722128908097090,-1.0
-455509822682688098,-1.0
-454705934303312643,-1.0
-453181497389707435,155.15107247981805
-451809611118588117,-1.0
-444349642179182628,802.0307504774895
-439958591651357936,39.864913220733115
-437777456294402549,-1.0
